Report,Report Currency,Manager,Fund,Vertical,Main operating country by revenues (Country),Main operating country by revenues (Continent),Sector,Technology,Customer Relationship Model,Business/Revenue Model,Company,Investment Type,Investment Instrument,Investment Status,Round,Investment date,Last Fair Value date,Number of Shares,Price Per Share,Last Price Per Share,Reported Investment,Calculate Investment,Investment diff, Investment Date EURUSD ,Reported Investment EUR,Calculate Investment EUR,Invest diff EUR,Reported NAV,Calculate NAV,NAV diff, Last Fair Value Date EURUSD ,Reported NAV EUR,Calculate NAV EUR,NAV Diff EUR, PnL 
1Q24,USD,Zasca C Fund,Zasca C Fund I,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2C,Other,Albo,Follow On,Other,Active,Series C,9/30/2023,9/30/2023,209.88,333.41,333.41,69973.38,69974.42,-1.05,1.06,66106.16,66107.16,-0.99,69973,69974.42,-1.42,1.06,66105.81,66107.16,-1.35,0
3Q24,USD,Zasca C Fund,Zasca C Fund I,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2C,Other,Albo,First Investment,Other,Active,Series B,12/20/2022,9/30/2024,492.31,634.82,333.41,312528,312528.23,-0.23,1.06,294138.46,294138.68,-0.22,312528,164138.62,148389.38,1.11,280644.03,147393.27,133250.76,-146745.42
3Q24,USD,Zasca C Fund,Zasca C Fund I,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2C,Other,Albo,Follow On,Other,Active,Series C,9/30/2023,9/30/2024,209.88,333.41,333.41,69973.38,69976.09,-2.71,1.06,66106.17,66108.73,-2.56,69973.38,69976.09,-2.71,1.11,62834.73,62837.16,-2.43,-3271.57
2Q24,USD,Zasca C Fund,Zasca C Fund I,Growth,#NA,#NA,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2C,Other,Albo ,First Investment,Other,Active,Series B,12/20/2022,9/30/2024,492.31,634.82,333.41,312528,312528.2,-0.2,1.06,294138.46,294138.65,-0.19,312528,164139.45,148388.55,1.11,280644.03,147394.02,133250.02,-146744.63
2Q24,USD,Zasca C Fund,Zasca C Fund I,Growth,#NA,#NA,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2C,Other,Albo ,Follow On,Other,Active,Series C,9/30/2023,9/30/2024,209.88,333.41,333.41,69973.38,69973.38,0,1.06,66106.16,66106.16,0,69973.38,69973.38,0,1.11,62834.72,62834.72,0,-3271.44
3Q24,EUR,Acuario Ventures,"Acuario Ventures Fund III, FCR",Growth,#NA,#NA,Foodtech,Other,B2B,Marketplace,Alpagga,First Investment,Equity,Active,Seed,7/2/2024,9/30/2024,,,,13919.05,13919.05,0,1,13919.05,13919.05,0,13919.05,13919.05,0,1,13919.05,13919.05,0,0
4Q23,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,B2C,Free-Model,Alpine,First Investment,Equity,Active,Seed,2/8/2022,2/8/2022,,,,100,100,0,1.14,87.56,87.56,0,100,100,0,1.14,87.56,87.56,0,0
4Q23,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,B2C,Free-Model,Alpine,Follow On,Equity,Active,Seed,2/8/2022,2/8/2022,,,,150000,150000,0,1.14,131341.61,131341.61,0,150000,150000,0,1.14,131341.61,131341.61,0,0
4Q23,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,B2C,Free-Model,Alpine,Follow On,Equity,Active,Seed,2/8/2022,2/8/2022,,,,250000,250000,0,1.14,218902.68,218902.68,0,250000,250000,0,1.14,218902.68,218902.68,0,0
4Q23,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,B2C,Free-Model,Alpine,Follow On,Equity,Active,Seed,2/8/2022,2/8/2022,,,,100,100,0,1.14,87.56,87.56,0,100,100,0,1.14,87.56,87.56,0,0
1Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,B2C,Free-Model,Alpine,First Investment,Equity,Active,Seed,2/8/2022,2/8/2022,,,,100,100,0,1.14,87.56,87.56,0,100,100,0,1.14,87.56,87.56,0,0
1Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,B2C,Free-Model,Alpine,Follow On,Equity,Active,Seed,2/8/2022,2/8/2022,,,,150000,150000,0,1.14,131341.61,131341.61,0,150000,150000,0,1.14,131341.61,131341.61,0,0
1Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,B2C,Free-Model,Alpine,Follow On,Equity,Active,Seed,2/8/2022,2/8/2022,,,,250000,250000,0,1.14,218902.68,218902.68,0,250000,250000,0,1.14,218902.68,218902.68,0,0
1Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,B2C,Free-Model,Alpine,Follow On,Equity,Active,Seed,2/8/2022,2/8/2022,,,,100,100,0,1.14,87.56,87.56,0,100,100,0,1.14,87.56,87.56,0,0
2Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,B2C,Free-Model,Alpine,First Investment,Equity,Active,Seed,2/8/2022,2/8/2022,,,,100,100,0,1.14,87.56,87.56,0,100,100,0,1.14,87.56,87.56,0,0
2Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,B2C,Free-Model,Alpine,Follow On,Equity,Active,Seed,2/8/2022,2/8/2022,,,,150000,150000,0,1.14,131341.61,131341.61,0,150000,150000,0,1.14,131341.61,131341.61,0,0
2Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,B2C,Free-Model,Alpine,Follow On,Equity,Active,Seed,2/8/2022,2/8/2022,,,,250000,250000,0,1.14,218902.68,218902.68,0,250000,250000,0,1.14,218902.68,218902.68,0,0
2Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,B2C,Free-Model,Alpine,Follow On,Equity,Active,Seed,2/8/2022,2/8/2022,,,,100,100,0,1.14,87.56,87.56,0,100,100,0,1.14,87.56,87.56,0,0
3Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,B2C,Free-Model,Alpine,First Investment,Equity,Active,Seed,2/8/2022,2/8/2022,,,,100,100,0,1.14,87.56,87.56,0,100,100,0,1.14,87.56,87.56,0,0
3Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,B2C,Free-Model,Alpine,Follow On,Equity,Active,Seed,2/8/2022,2/8/2022,,,,150000,150000,0,1.14,131341.61,131341.61,0,150000,150000,0,1.14,131341.61,131341.61,0,0
3Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,B2C,Free-Model,Alpine,Follow On,Equity,Active,Seed,2/8/2022,2/8/2022,,,,250000,250000,0,1.14,218902.68,218902.68,0,250000,250000,0,1.14,218902.68,218902.68,0,0
3Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,B2C,Free-Model,Alpine,Follow On,Equity,Active,Seed,2/8/2022,2/8/2022,,,,100,100,0,1.14,87.56,87.56,0,100,100,0,1.14,87.56,87.56,0,0
3Q24,USD,Dogma Partners,Dogma Partners IV,Growth,Brazil,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B,Other,Altis,First Investment,Convertible Note,Active,Pre-seed,8/13/2024,8/13/2024,,,,12361,12361,0,1.1,11241.77,11241.77,0,12361,12361,0,1.1,11241.77,11241.77,0,0
1Q24,USD,Seawood,Seawood Capital Partners Latam II L.P.,Growth,Brazil,LATAM,Other,Other,B2B,SaaS,Amigo Tech,First Investment,Equity,Active,Series A,11/14/2023,3/31/2024,17464492,0.43,0.43,401187,7509731.56,-7108544.56,1.09,368826.19,6903976.65,-6535150.46,401187,7509731.56,-7108544.56,1.08,371737.92,6958480.72,-6586742.8,54504.07
2Q24,USD,Seawood,Seawood Capital Partners Latam II L.P.,Growth,Brazil,LATAM,Other,Other,B2B,SaaS,Amigo Tech,First Investment,Equity,Active,Series A,11/14/2023,6/30/2024,17464492,0.43,0.43,401187,7509731.56,-7108544.56,1.09,368826.19,6903976.65,-6535150.46,401187,7509731.56,-7108544.56,1.07,373753.49,6996209.76,-6622456.27,92233.11
3Q24,USD,Seawood,Seawood Capital Partners Latam II L.P.,Growth,Brazil,LATAM,Other,Other,B2B,SaaS,Amigo Tech,First Investment,Equity,Active,Series A,11/14/2023,9/30/2024,923721,0.43,0.43,401187,397200.03,3986.97,1.09,368826.19,365160.82,3665.37,401187,397200.03,3986.97,1.11,360258.08,356677.86,3580.22,-8482.96
1Q24,USD,Dogma Partners,Dogma Partners IV,Growth,Mexico,LATAM,Other,Other,B2B,Other,Amplifica Capital,First Investment,Other,Active,Pre-seed,2/16/2023,7/14/2023,,,,3117,3117,0,1.07,2922.62,2922.62,0,3117,3117,0,1.12,2771.65,2771.65,0,-150.96
2Q24,USD,Dogma Partners,Dogma Partners IV,Growth,Mexico,LATAM,Other,Other,B2B,Other,Amplifica Capital,First Investment,Other,Active,Pre-seed,2/16/2023,7/14/2023,,,,3103,3103,0,1.07,2909.49,2909.49,0,3103,3103,0,1.12,2759.2,2759.2,0,-150.29
3Q24,USD,Dogma Partners,Dogma Partners IV,Growth,Mexico,LATAM,Other,Other,B2B,Other,Amplifica Capital,First Investment,Other,Active,Pre-seed,2/16/2023,7/14/2023,,,,3090,3090,0,1.07,2897.3,2897.3,0,3090,3090,0,1.12,2747.64,2747.64,0,-149.66
4Q23,USD,Platonico,Platonico Venture,Growth,Germany,Rest of Europe,Other,Other,B2B,Marketplace,Andercore,First Investment,Equity,Active,Series A,8/1/2023,12/31/2023,90.26,1440.16,1440.16,141903,129986.45,11916.55,1.1,128916,118090.06,10825.94,143792,129986.45,13805.55,1.1,130301.85,117791.5,12510.35,-298.56
1Q24,USD,Platonico,Platonico Venture,Growth,Germany,Rest of Europe,Other,Other,B2B,Marketplace,Andercore,First Investment,Equity,Active,Series A,8/1/2023,3/31/2024,90.26,1440.16,1987.08,129986.25,129986.45,-0.2,1.1,118089.88,118090.06,-0.18,179350,179350.54,-0.54,1.08,166184.84,166185.34,-0.5,48095.28
2Q24,USD,Platonico,Platonico Venture,Growth,Germany,Rest of Europe,Other,Other,B2B,Marketplace,Andercore,First Investment,Equity,Active,Series A,8/1/2023,6/30/2024,90.26,1440.16,1985.28,129986.25,129986.25,0,1.1,118089.88,118089.88,0,179188.08,179188.08,0,1.07,166935.05,166935.05,0,48845.17
3Q24,USD,Platonico,Platonico Venture,Growth,Germany,Rest of Europe,Other,Other,B2B,Marketplace,Andercore,First Investment,Equity,Active,Series A,8/1/2023,9/30/2024,90.26,1440.16,1950.36,129986.25,129988.84,-2.59,1.1,118089.88,118092.23,-2.35,176036.58,176039.49,-2.91,1.11,158077.41,158080.02,-2.62,39987.79
4Q23,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,Energy,Storage,,,Antora Energy,Follow On,Equity,Active,Series A,10/4/2021,10/4/2021,,,,119624,119624,0,1.16,102980.32,102980.32,0,299770,299770,0,1.16,258062.02,258062.02,0,155081.7
1Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,Energy,Storage,,,Antora Energy,Follow On,Equity,Active,Series A,10/4/2021,10/4/2021,,,,119447,119447,0,1.16,102827.95,102827.95,0,299327,299327,0,1.16,257680.65,257680.65,0,154852.71
2Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,Energy,Storage,,,Antora Energy,Follow On,Equity,Active,Series A,10/4/2021,10/4/2021,,,,118499,118499,0,1.16,102011.85,102011.85,0,296951,296951,0,1.16,255635.23,255635.23,0,153623.39
3Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,Energy,Storage,,,Antora Energy,Follow On,Equity,Active,Series A,10/4/2021,10/4/2021,,,,116960,116960,0,1.16,100686.97,100686.97,0,293095,293095,0,1.16,252315.73,252315.73,0,151628.76
4Q23,USD,Towercarbon,Towercarbon CH4,Decarbonization,USA,North America,Energy,Storage,,,Antora Energy,First Investment,Other,Active,Other,9/14/2022,9/14/2022,,,,27874,27874,0,1,27923.98,27923.98,0,27874,27874,0,1,27923.98,27923.98,0,0
1Q24,USD,Towercarbon,Towercarbon CH4,Decarbonization,USA,North America,Energy,Storage,,,Antora Energy,First Investment,Other,Active,Other,9/14/2022,9/14/2022,,,,27192,27192,0,1,27240.76,27240.76,0,49441,49441,0,1,49529.66,49529.66,0,22288.9
2Q24,USD,Towercarbon,Towercarbon CH4,Decarbonization,USA,North America,Energy,Storage,,,Antora Energy,First Investment,Equity,Active,Series B,9/14/2022,9/14/2022,,,,26731,26731,0,1,26778.93,26778.93,0,48602,48602,0,1,48689.15,48689.15,0,21910.22
3Q24,USD,Towercarbon,Towercarbon CH4,Decarbonization,USA,North America,Energy,Storage,,,Antora Energy,First Investment,Equity,Active,Series B,9/14/2022,9/14/2022,,,,26467,26467,0,1,26514.46,26514.46,0,48122,48122,0,1,48208.29,48208.29,0,21693.83
1Q24,USD,Towercarbon,Towercarbon SF6,Decarbonization,USA,North America,Energy,Storage,,,Antora Energy,First Investment,Equity,Active,Series A,1/23/2024,1/23/2024,,,,2575387,2575387,0,1.09,2372054.49,2372054.49,0,2575387,2575387,0,1.09,2372054.49,2372054.49,0,0
2Q24,USD,Towercarbon,Towercarbon SF6,Decarbonization,USA,North America,Energy,Storage,,,Antora Energy,Follow On,Equity,Active,Seed,4/1/2024,4/1/2024,,,,773469,773469,0,1.07,720404.04,720404.04,0,778606,778606,0,1.07,725188.61,725188.61,0,4784.57
3Q24,USD,Towercarbon,Towercarbon SF6,Decarbonization,USA,North America,Energy,Storage,,,Antora Energy,Follow On,Equity,Active,Seed,4/1/2024,4/1/2024,,,,2889204,2889204,0,1.07,2690985.97,2690985.97,0,2904538,2904538,0,1.07,2705267.96,2705267.96,0,14281.99
1Q24,USD,Bullshit Partners,Bullshit Partners Fund I,Decarbonization,#NA,#NA,Energy,Other,B2B,Other,Antora Energy Inc.,First Investment,Equity,Active,Series B,1/24/2024,3/31/2024,148469,4.81,4.81,714519.95,714135.89,384.06,1.09,656685.65,656332.67,352.97,714519.95,714135.89,384.06,1.08,662070.71,661714.84,355.87,5382.17
2Q24,USD,Bullshit Partners,Bullshit Partners Fund I,Decarbonization,#NA,#NA,Energy,Other,B2B,Other,Antora Energy Inc.,First Investment,Equity,Active,Series B,1/24/2024,6/30/2024,148469,4.81,4.81,714519.95,714135.89,384.06,1.09,656685.65,656332.67,352.97,714519.95,714135.89,384.06,1.07,665660.47,665302.67,357.8,8970
3Q24,USD,Bullshit Partners,Bullshit Partners Fund I,Decarbonization,#NA,#NA,Energy,Other,B2B,Other,Antora Energy Inc.,First Investment,Equity,Active,Series B,1/24/2024,6/30/2024,148469,4.81,4.81,714519.95,714135.89,384.06,1.09,656685.65,656332.67,352.97,714519.95,714135.89,384.06,1.07,665660.47,665302.67,357.8,8970
4Q23,USD,Mochila,Mochila IV,Growth,Colombia,LATAM,Retail & Consumer Tech,Other,B2C,Marketplace,Apoyo Holdings,First Investment,Equity,Active,Series B,6/14/2022,10/30/2023,7979.2,2.8,2.24,22315,22341.77,-26.77,1.04,21379.03,21404.68,-25.65,22314.56,17873.42,4441.14,1.06,21023.7,16839.47,4184.23,-4565.2
4Q23,USD,Mochila,Mochila IV,Growth,Colombia,LATAM,Retail & Consumer Tech,Other,B2C,Marketplace,Apoyo Holdings,Follow On,Convertible Note,Active,Series B,10/30/2023,10/30/2023,,,,4213,4213,0,1.06,3969.29,3969.29,0,4212.59,4212.59,0,1.06,3968.9,3968.9,0,-0.39
4Q23,USD,Mochila,Mochila IV,Growth,Colombia,LATAM,Retail & Consumer Tech,Other,B2C,Marketplace,Apoyo Holdings,Secondary,Equity,Active,Series B,6/24/2022,10/30/2023,3989.59,2.24,2.24,8926,8936.69,-10.69,1.06,8446.57,8456.69,-10.11,8925.8,8936.69,-10.89,1.06,8409.46,8419.72,-10.26,-36.97
1Q24,USD,Mochila,Mochila IV,Growth,Colombia,LATAM,Retail & Consumer Tech,Other,B2C,Marketplace,Apoyo Holdings,First Investment,Equity,Active,Series B,6/14/2022,10/30/2023,7979.2,2.8,2.24,22314.56,22314.56,0,1.04,21378.6,21378.6,0,22314.56,17851.63,4462.92,1.06,21023.7,16818.95,4204.75,-4559.65
1Q24,USD,Mochila,Mochila IV,Growth,Colombia,LATAM,Retail & Consumer Tech,Other,B2C,Marketplace,Apoyo Holdings,Follow On,Convertible Note,Active,Series B,10/30/2023,10/30/2023,,,,4212.59,4212.59,0,1.06,3968.9,3968.9,0,4212.59,4212.59,0,1.06,3968.9,3968.9,0,0
1Q24,USD,Mochila,Mochila IV,Growth,Colombia,LATAM,Retail & Consumer Tech,Other,B2C,Marketplace,Apoyo Holdings,Secondary,Equity,Active,Series B,6/24/2022,10/30/2023,3989.59,2.24,2.24,8925.8,8925.8,0,1.06,8446.38,8446.38,0,8925.8,8925.8,0,1.06,8409.46,8409.46,0,-36.92
2Q24,USD,Mochila,Mochila IV,Growth,Colombia,LATAM,Retail & Consumer Tech,Other,B2C,Marketplace,Apoyo Holdings,First Investment,Equity,Active,Series B,6/14/2022,10/30/2023,7979.2,2.8,2.24,22314.56,22314.56,0,1.04,21378.6,21378.6,0,22314.56,17851.63,4462.92,1.06,21023.7,16818.95,4204.75,-4559.65
2Q24,USD,Mochila,Mochila IV,Growth,Colombia,LATAM,Retail & Consumer Tech,Other,B2C,Marketplace,Apoyo Holdings,Follow On,Convertible Note,Active,Series B,10/30/2023,10/30/2023,,,,4212.59,4212.59,0,1.06,3968.9,3968.9,0,4212.59,4212.59,0,1.06,3968.9,3968.9,0,0
2Q24,USD,Mochila,Mochila IV,Growth,Colombia,LATAM,Retail & Consumer Tech,Other,B2C,Marketplace,Apoyo Holdings,Secondary,Equity,Active,Series B,6/24/2022,10/30/2023,3989.59,2.24,2.24,8925.8,8925.8,0,1.06,8446.38,8446.38,0,8925.8,8925.8,0,1.06,8409.46,8409.46,0,-36.92
3Q24,USD,Mochila,Mochila IV,Growth,Colombia,LATAM,Retail & Consumer Tech,Other,B2C,Marketplace,Apoyo Holdings,First Investment,Equity,Active,Series B,6/14/2022,8/27/2024,7979.2,2.8,0.75,22314.56,22314.56,0,1.04,21378.6,21378.6,0,6007.34,6007.34,0,1.12,5374.69,5374.69,0,-16003.92
3Q24,USD,Mochila,Mochila IV,Growth,Colombia,LATAM,Retail & Consumer Tech,Other,B2C,Marketplace,Apoyo Holdings,Follow On,Equity,Active,Series B,8/27/2024,8/27/2024,6262,0.75,0.75,4714.64,4696.5,18.14,1.12,4218.12,4201.89,16.23,4714.64,4714.5,0.14,1.12,4218.13,4218,0.13,16.1
3Q24,USD,Mochila,Mochila IV,Growth,Colombia,LATAM,Retail & Consumer Tech,Other,B2C,Marketplace,Apoyo Holdings,Secondary,Equity,Active,Series B,6/24/2022,8/27/2024,3989.59,2.24,0.75,8925.8,8925.8,0,1.06,8446.38,8446.38,0,3003.66,3003.66,0,1.12,2687.34,2687.34,0,-5759.04
3Q24,USD,Acuario Ventures,"Acuario Ventures Fund III, FCR",Growth,USA,North America,"Business Services (IT, Productivity, CRM, HR)",Other,B2B,Licenses,Applause,First Investment,Equity,Active,Seed,5/24/2023,9/30/2024,,,,9158.13,9158.13,0,1.08,8514.12,8514.12,0,15367.62,15367.62,0,1.11,13799.82,13799.82,0,5285.7
3Q24,USD,Acuario Ventures,"Acuario Ventures Fund III, FCR",Growth,USA,North America,"Business Services (IT, Productivity, CRM, HR)",Other,B2B,Licenses,Applause,Follow On,Equity,Active,Series A,11/15/2023,9/30/2024,,,,24600,24600,0,1.09,22663.83,22663.83,0,24600,24600,0,1.11,22090.32,22090.32,0,-573.51
4Q23,USD,Towercarbon,Towercarbon 7.81,Decarbonization,USA,North America,Energy,Power Generation (grids),,,Arbor Energy,Follow On,Equity,Active,Series A,12/8/2023,12/8/2023,,,,768818,768818,0,1.08,713718.9,713718.9,0,840402,840402,0,1.08,780172.67,780172.67,0,66453.77
1Q24,USD,Towercarbon,Towercarbon 7.81,Decarbonization,USA,North America,Energy,Power Generation (grids),,,Arbor Energy,Follow On,Equity,Active,Series A,12/8/2023,12/8/2023,,,,769971,769971,0,1.08,714789.27,714789.27,0,841662,841662,0,1.08,781342.37,781342.37,0,66553.1
2Q24,USD,Towercarbon,Towercarbon 7.81,Decarbonization,USA,North America,Energy,Power Generation (grids),,,Arbor Energy,Follow On,Equity,Active,Series A,12/8/2023,12/8/2023,,,,1152948,1152948,0,1.08,1070319.35,1070319.35,0,1260298,1260298,0,1.08,1169975.86,1169975.86,0,99656.52
3Q24,USD,Towercarbon,Towercarbon 7.81,Decarbonization,USA,North America,Energy,Power Generation (grids),,,Arbor Energy,Follow On,Equity,Active,Series A,4/27/2022,4/27/2022,,,,675300,675300,0,1.06,639809.75,639809.75,0,738177,738177,0,1.06,699382.27,699382.27,0,59572.51
4Q23,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,Mobility & Transportation,Marine,,,Arc Boat Company,Follow On,Equity,Active,Series A,11/5/2021,11/5/2021,,,,9845,9845,0,1.16,8523.81,8523.81,0,36855,36855,0,1.16,31909.09,31909.09,0,23385.28
1Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,Mobility & Transportation,Marine,,,Arc Boat Company,Follow On,Equity,Active,Series A,11/5/2021,11/5/2021,,,,9831,9831,0,1.16,8511.69,8511.69,0,36801,36801,0,1.16,31862.34,31862.34,0,23350.65
2Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,Mobility & Transportation,Marine,,,Arc Boat Company,Follow On,Equity,Active,Series A,11/5/2021,11/5/2021,,,,9753,9753,0,1.16,8444.16,8444.16,0,36509,36509,0,1.16,31609.52,31609.52,0,23165.37
3Q24,USD,Towercarbon,Towercarbon 411,Decarbonization,USA,North America,Mobility & Transportation,Marine,,,Arc Boat Company,Follow On,Equity,Active,Series A,11/5/2021,11/5/2021,,,,9626,9626,0,1.16,8334.2,8334.2,0,36035,36035,0,1.16,31199.13,31199.13,0,22864.94
4Q23,USD,Towercarbon,Towercarbon CH4,Decarbonization,USA,North America,Mobility & Transportation,Marine,,,Arc Boat Company,First Investment,Equity,Active,Series B,6/29/2023,6/29/2023,,,,102206,102206,0,1.09,94048.25,94048.25,0,102206,102206,0,1.09,94048.25,94048.25,0,0
1Q24,USD,Towercarbon,Towercarbon CH4,Decarbonization,USA,North America,Mobility & Transportation,Marine,,,Arc Boat Company,First Investment,Equity,Active,Series B,6/29/2023,6/29/2023,,,,99705,99705,0,1.09,91746.88,91746.88,0,99705,99705,0,1.09,91746.88,91746.88,0,0
2Q24,USD,Towercarbon,Towercarbon CH4,Decarbonization,USA,North America,Mobility & Transportation,Marine,,,Arc Boat Company,First Investment,Equity,Active,Series B,6/29/2023,6/29/2023,,,,98013,98013,0,1.09,90189.93,90189.93,0,98013,98013,0,1.09,90189.93,90189.93,0,0
3Q24,USD,Towercarbon,Towercarbon CH4,Decarbonization,USA,North America,Mobility & Transportation,Marine,,,Arc Boat Company,First Investment,Equity,Active,Series B,6/29/2023,6/29/2023,,,,97044,97044,0,1.09,89298.27,89298.27,0,97044,97044,0,1.09,89298.27,89298.27,0,0
4Q23,USD,Towercarbon,Towercarbon 7.81,Decarbonization,USA,North America,Other,FinTech,,,Arca,First Investment,Other,Active,Other,3/23/2023,3/23/2023,,,,254521,254521,0,1.08,234921.5,234921.5,0,254521,254521,0,1.08,234921.5,234921.5,0,0
1Q24,USD,Towercarbon,Towercarbon 7.81,Decarbonization,USA,North America,Other,FinTech,,,Arca,First Investment,Other,Active,Other,3/23/2023,3/23/2023,,,,254902,254902,0,1.08,235273.16,235273.16,0,254902,254902,0,1.08,235273.16,235273.16,0,0
2Q24,USD,Towercarbon,Towercarbon 7.81,Decarbonization,USA,North America,Other,FinTech,,,Arca,Follow On,Convertible Note,Active,Other,6/24/2024,6/24/2024,,,,667955,667955,0,1.07,622384.04,622384.04,0,667955,667955,0,1.07,622384.04,622384.04,0,0
3Q24,USD,Towercarbon,Towercarbon 7.81,Decarbonization,USA,North America,Other,FinTech,,,Arca,Follow On,Convertible Note,Active,Other,6/24/2024,6/24/2024,,,,1066532,1066532,0,1.07,993768.29,993768.29,0,1129409,1129409,0,1.07,1052355.53,1052355.53,0,58587.24
3Q24,EUR,BeNable,BeNable INNVIERTE SCIENCE EQUITY FUND FCRE,Growth,Spain,Rest of Europe,Other,Other,B2B2C,On-demand,"Aridditive, S.L.",First Investment,Equity,Active,Pre-seed,7/26/2024,7/26/2024,392,30.88,30.88,12118.7,12104.96,13.74,1,12118.7,12104.96,13.74,12118.7,12104.96,13.74,1,12118.7,12104.96,13.74,0
